,ID,tweet
141,1338176865278832642,RT @FishArmy305: The Marlins actively choosing to *not* wear these uniforms everyday is one of the worst decision in all of sports. https:/…
142,1338176860388286464,RT @megreyes_: Women in sports &gt; https://t.co/yQsSdImT9r
143,1338176860304388096,"🏈 @NatCoombs and @OllieThornton10 look ahead to the live game on Sky Sports NFL Kansas City Chiefs @ Miami Dolphins.

@thencshow #NFL"
144,1338176860132282369,"Jim Edmonds accuses Meghan King of leaving their former home 'dirty': 
https://t.co/U8ZHaxkttA https://t.co/nci55wk06s"
145,1338176860073553920,Missing Cleveland football today? Relive these quintessential Browns moments by rewatching the full games online. https://t.co/7Mjh7GDwOI
146,1338176858760863744,@MsnoirY Keep doing what you are doing 💪💚 Love your videos ! We here if you ever need help 🙏💚 #eoga #yoga #yogalife… https://t.co/IE5grR9Q1j
147,1338176854868578306,@Woodshed_1914 @0oty_Mac @LegionOfKnicks @Byronisback @RejectedByMitch @Freekeith @eepdllc @Chuck1one @knickanator… https://t.co/pAwmtsidea
148,1338176852570083328,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
149,1338176850774749184,"RT @chaddcripe: The site, time and TV information for the Mountain West championship game were announced Sunday. https://t.co/jTHFFufW2e"
150,1338176848329539586,"Catch live local &amp; primetime NFL games HD

HD LINK https://t.co/CZujAJylJ4

grandma streams nfl"
151,1338176845834018823,"RT @NFL: Back from the bye. #GoBucs

📺: #MINvsTB | 1pm ET on FOX
📱: NFL app // Yahoo Sports app https://t.co/vgacereWzO"
152,1338176844961619971,"RT @XUAthletics: 🎶𝕆𝕟 𝕥𝕙𝕖 𝕗𝕠𝕦𝕣𝕥𝕙 𝕕𝕒𝕪 𝕠𝕗 𝕏-𝕄𝕒𝕤, 𝕊𝕒𝕟𝕥𝕒 𝔹𝕝𝕠𝕓 𝕘𝕒𝕧𝕖 𝕥𝕠 𝕞𝕖...🎶

A special @Skyline_Chili gift card bundle - complete with a koozie…"
153,1338176844328136704,Metallic Gray Bicycle Sports License Plate Frame https://t.co/ZepYjaZhqK via @zazzle
154,1338176840473698307,"Today, @BromsPage boarders enjoyed a Christmas sports extravaganza in the #BromsPrep sports hall. The Boarding Hous… https://t.co/v0GzvDj66L"
155,1338176837818576896,"🏀 C B B 🏀

St John/Georgetown U154 -110

🏈 N F L 🏈

Bills -2 -110 https://t.co/kKsebbfjD4"
156,1338176834693840896,A Referee Pursues Her Calling in the Men’s Game via @LZSundayPaper https://t.co/vFBA1YE3SN
157,1338176834173857794,"RT @sntcor: WILLIAM HILL 60/1 Michael van Gerwen to win the World Darts Championship 
New customers using EPG60. Mobile only. Until 18:00 o…"
158,1338176833968353280,Where can you sports bet online in Georgia?
159,1338176833070645249,Go get’em Kid https://t.co/wUiZYVCKpc
160,1338176830445117443,I often get questioned to why we do what we do for youth sports. This is why 👇👇 Great message https://t.co/ojSppnFYUX
161,1338176830126231552,"The site, time and TV information for the Mountain West championship game were announced Sunday. https://t.co/jTHFFufW2e"
162,1338176828784185344,"RT @sntcor: BETFRED Get £30 In Free Bets When You Bet £10 + 60 Free Spins
New UK &amp; NI customers only. 18+. Sign up using promo code ‘SPORTS…"
163,1338176825999192066,"RT @Dior: In the film accompanying her @BazaarKorea editorial, @YGOfficialBlink singer and actress Jisoo sports emblematic #DiorCruise 2021…"
164,1338176822048153601,"RT @NFL: Back from the bye. #GoBucs

📺: #MINvsTB | 1pm ET on FOX
📱: NFL app // Yahoo Sports app https://t.co/vgacereWzO"
165,1338176817946046464,"RT @stjohnssportsfc: Hazelmere Sports Wanderers 3-2 St Johns Sports Reserves

Poor start really costing us today. Dominating most of the 2n…"
166,1338176815072858115,Will the world acknowledge Tulsi Gabbard working to protect the rights of biological females in sports is feminism… https://t.co/j2vYEXBME3
167,1338176814599049224,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
168,1338176813756010498,"RT @NESN: The Boston Bruins foundation made its fourth consecutive donation to the Trees For Soldiers Campaign.

@MereGorman | #Bruins| htt…"
169,1338176813705678852,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
170,1338176810241183747,"@LorainJane @OK_Sports_Man @RollingStone Duh! Really can’t see that, at all. 🙋‍♀️👊🏻"
171,1338176805161852931,"RT @stjohnssportsfc: St Johns Sports 3-2 Naphill

Coming from behind twice saw us grind out a win today.

⚽️Goals from:
Lewis Hampton x2 
R…"
172,1338176802120994817,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
173,1338176800258605058,"RT @Dior: In the film accompanying her @BazaarKorea editorial, @YGOfficialBlink singer and actress Jisoo sports emblematic #DiorCruise 2021…"
174,1338176798253838338,"For Live Streaming Of Every Cricket Match,
Sports Feed Live Channel,
Super Fast Streaming Available for
Sports Serv… https://t.co/TLV2QM4IF4"
175,1338176793795305475,The Only Noteworthy Thing About The Latest Anti-Trans Sports Bill Is How Shameless It Is | Defector https://t.co/L2DfweYGnU
176,1338176793031962635,@TalkingKnicks @Woodshed_1914 @RejectedByMitch @LegionOfKnicks @0oty_Mac @Chuck1one @knickanator @YankeesKnicks99… https://t.co/1cOOtAzvHv
177,1338176791979110401,@maxrushden @guardian_sport @jonawils @PaulMac @bglendenning Riffing on your brief discussion about great names...h… https://t.co/xtPcBhC2gh
178,1338176787399012355,"RT @IndianaOnBTN: Throw it down, Trey! 😱 https://t.co/HtnLgbyX1K"
179,1338176785037443078,They guys work their tails off all season to give the best coverage of High School football. They never ask for any… https://t.co/1cLzPLDksG
180,1338176784702050304,RT @AnfieldWatch: Richard Keys: “It’s a clear foul on Mo Salah. It should be a free-kick.” #awlfc [bein sports]
181,1338176784676753408,"RT @AlArabiya_Eng: Formula One: Max Verstappen has won the season-ending @F1 One Grand Prix from pole position for Red Bull.

https://t.co/…"
182,1338176784093892616,RT @TulsiGabbard: My 'Protect Women’s Sports Act' simply protects the rights &amp; interests of girls &amp; women who participate in sports so they…
183,1338176783825444865,RT @KatieHill4CA: For the life of me I can’t understand why tf anyone would want this to be their last act as a member of Congress https://…
184,1338176781329854467,@HKane @SpursOfficial Let’s shut up all the biased media and the sky sports ‘lovein’ in and beat them Wednesday 💪👍🙄
185,1338176767790624769,RT @osknights: #UCF co-oc/running backs coach Anthony Tucker is leaving the Knights' coaching staff to join his former boss Blake Anderson…
186,1338176763575349251,@Valkyrie_Sports @Valkyries_FH @ConverseCollege @rloggins77 Welcome to the family! #GoValkyries #RaiseOurGame
187,1338176762367385612,"@VoluntaryDom Offhand, you think sports are real."
188,1338176761763336195,"RT @historicfirearm: @vickersmg @ckolonko @WeHaveWaysPod @MENA_Conflict @HighCaliberHist Tut, spoil sports."
189,1338176759913537537,"RT @JustinConzemius: I ❤️ live sports 
Let’s go @Vikings 
13 jersey = in honor of @taylorswift13 bday 
☀️🏈🍺🥜
@KFAN1003 @PowerTripKFAN https…"
190,1338176759817248769,RT @SSMiamiDolphins: Patrick Mahomes: Tua Tagovailoa’s veteran mindset is ‘truly special’ #Dolphins #Chiefs #NFL https://t.co/dmxXjzJimo ht…
